step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
84,84.0,19,57,0.05724,0.16476,0.00000,0.00000,0.04320,8.27,0.00,0.169,983,285.3
85,85.0,19,57,0.05727,0.16476,0.00000,0.00000,0.04370,8.27,0.00,0.169,982,284.5
86,86.0,17,57,0.05730,0.16476,0.00000,0.00000,0.04420,8.27,0.00,0.169,982,284.5
87,87.0,20,61,0.06040,0.17525,0.00000,0.00000,0.04468,8.27,0.00,0.169,974,277.7
88,88.0,16,61,0.06042,0.17525,0.00000,0.00000,0.04519,8.27,0.00,0.169,980,287.6
89,89.0,16,61,0.06044,0.17525,0.00000,0.00000,0.04567,8.27,0.00,0.169,965,274.9
90,90.0,16,61,0.06047,0.17525,0.00000,0.00000,0.04615,8.27,0.00,0.169,965,274.9
91,91.0,14,61,0.06050,0.17525,0.00000,0.00000,0.04663,8.27,0.00,0.169,965,274.9
92,92.0,17,65,0.06353,0.18560,0.00000,0.00000,0.04710,8.27,0.00,0.169,943,264.3
93,93.0,10,65,0.06362,0.18560,0.00000,0.00000,0.04760,8.27,0.00,0.169,988,286.3
94,94.0,19,73,0.06952,0.20592,0.00000,0.00000,0.04804,8.27,0.00,0.169,905,251.4
95,95.0,10,73,0.06966,0.20592,0.00000,0.00000,0.04856,8.27,0.00,0.169,1012,294.6
96,96.0,9,73,0.06957,0.20592,0.00000,0.00000,0.04900,8.27,0.00,0.169,905,251.4
97,97.0,12,76,0.07178,0.21341,0.00000,0.00000,0.04943,8.27,0.00,0.169,888,246.7
98,98.0,7,76,0.07188,0.21341,0.00000,0.00000,0.04990,8.27,0.00,0.169,949,264.5
99,99.0,16,85,0.07815,0.23546,0.00000,0.00000,0.05028,8.27,0.00,0.169,634,215.4
100,100.0,7,85,0.07841,0.23546,0.00000,0.00000,0.05076,8.27,0.00,0.169,962,274.0
101,101.0,7,85,0.07820,0.23546,0.00000,0.00000,0.05115,8.27,0.00,0.169,634,215.4
102,102.0,7,85,0.07823,0.23546,0.00000,0.00000,0.05153,8.27,0.00,0.169,634,215.4
103,103.0,7,85,0.07825,0.23546,0.00000,0.00000,0.05191,8.27,0.00,0.169,634,215.4
104,104.0,7,85,0.07827,0.23546,0.00000,0.00000,0.05230,8.27,0.00,0.169,634,215.4
105,105.0,6,85,0.07829,0.23546,0.00000,0.00000,0.05268,8.27,0.00,0.169,634,215.4
106,106.0,7,85,0.07831,0.23546,0.00000,0.00000,0.05306,8.27,0.00,0.169,633,214.6
107,107.0,6,85,0.07837,0.23546,0.00000,0.00000,0.05345,8.27,0.00,0.169,639,219.7
108,108.0,6,85,0.07836,0.23546,0.00000,0.00000,0.05383,8.27,0.00,0.169,633,214.6
109,109.0,6,85,0.07838,0.23546,0.00000,0.00000,0.05421,8.27,0.00,0.169,633,214.6
110,110.0,5,85,0.07840,0.23546,0.00000,0.00000,0.05460,8.27,0.00,0.169,633,214.6
111,111.0,10,90,0.08185,0.24744,0.00000,0.00000,0.05496,8.27,0.00,0.169,566,201.4
112,112.0,5,90,0.08207,0.24744,0.00000,0.00000,0.05536,8.27,0.00,0.169,673,229.1
113,113.0,4,90,0.08189,0.24744,0.00000,0.00000,0.05572,8.27,0.00,0.169,566,201.4
114,114.0,7,91,0.08259,0.24981,0.00000,0.00000,0.05608,8.27,0.00,0.169,557,198.6
115,115.0,4,91,0.08272,0.24981,0.00000,0.00000,0.05646,8.27,0.00,0.169,597,213.1
116,116.0,4,91,0.08263,0.24981,0.00000,0.00000,0.05681,8.27,0.00,0.169,557,198.6
117,117.0,3,91,0.08265,0.24981,0.00000,0.00000,0.05717,8.27,0.00,0.170,557,198.6
118,118.0,10,96,0.08602,0.26156,0.00000,0.00000,0.05751,8.27,0.00,0.170,523,189.1
119,119.0,2,96,0.08633,0.26156,0.00000,0.00000,0.05789,8.27,0.00,0.170,605,215.1
120,120.0,4,97,0.08667,0.26389,0.00000,0.00000,0.05822,8.27,0.00,0.170,506,184.4
121,121.0,2,97,0.08691,0.26389,0.00000,0.00000,0.05858,8.27,0.00,0.170,565,200.5
122,122.0,1,97,0.08672,0.26389,0.00000,0.00000,0.05891,8.27,0.00,0.170,506,184.4
123,123.0,9,103,0.09051,0.27771,0.00000,0.00000,0.05922,8.27,0.00,0.170,313,166.1
124,124.0,1,103,0.09112,0.27771,0.00000,0.00000,0.05959,8.27,0.00,0.170,581,209.3
125,125.0,1,103,0.09055,0.27771,0.00000,0.00000,0.05989,8.27,0.00,0.170,313,166.1
126,126.0,1,103,0.09057,0.27771,0.00000,0.00000,0.06019,8.27,0.00,0.170,313,166.1
127,127.0,1,103,0.09059,0.27771,0.00000,0.00000,0.06050,8.27,0.00,0.170,313,166.1
128,128.0,1,103,0.09060,0.27771,0.00000,0.00000,0.06080,8.27,0.00,0.170,313,166.1
129,129.0,1,103,0.09062,0.27771,0.00000,0.00000,0.06110,8.27,0.00,0.170,313,166.1
130,130.0,1,103,0.09064,0.27771,0.00000,0.00000,0.06141,8.27,0.00,0.170,313,166.1
131,131.0,1,103,0.09066,0.27771,0.00000,0.00000,0.06171,8.27,0.00,0.170,313,166.1
132,132.0,1,103,0.09068,0.27771,0.00000,0.00000,0.06201,8.27,0.00,0.170,313,166.1
133,133.0,1,103,0.09069,0.27771,0.00000,0.00000,0.06232,8.27,0.00,0.170,313,166.1
134,134.0,1,103,0.09071,0.27771,0.00000,0.00000,0.06262,8.27,0.00,0.170,313,166.1
135,135.0,1,103,0.09073,0.27771,0.00000,0.00000,0.06292,8.27,0.00,0.170,313,166.1
136,136.0,1,103,0.09075,0.27771,0.00000,0.00000,0.06322,8.27,0.00,0.170,313,166.1
137,137.0,1,103,0.09077,0.27771,0.00000,0.00000,0.06353,8.27,0.00,0.170,313,166.1
138,138.0,1,103,0.09078,0.27771,0.00000,0.00000,0.06383,8.27,0.00,0.170,313,166.1
139,139.0,1,103,0.09080,0.27771,0.00000,0.00000,0.06413,8.27,0.00,0.170,313,166.1
140,140.0,1,103,0.09082,0.27771,0.00000,0.00000,0.06444,8.27,0.00,0.170,313,166.1
141,141.0,1,103,0.09084,0.27771,0.00000,0.00000,0.06474,8.27,0.00,0.170,313,166.1
142,142.0,1,103,0.09085,0.27771,0.00000,0.00000,0.06504,8.27,0.00,0.170,313,166.1
143,143.0,1,103,0.09087,0.27771,0.00000,0.00000,0.06535,8.27,0.00,0.170,313,166.1
144,144.0,1,103,0.09089,0.27771,0.00000,0.00000,0.06565,8.27,0.00,0.170,313,166.1
145,145.0,1,103,0.09091,0.27771,0.00000,0.00000,0.06595,8.27,0.00,0.170,313,166.1
146,146.0,1,103,0.09093,0.27771,0.00000,0.00000,0.06626,8.27,0.00,0.170,313,166.1
147,147.0,1,103,0.09094,0.27771,0.00000,0.00000,0.06656,8.27,0.00,0.170,313,166.1
148,148.0,1,103,0.09096,0.27771,0.00000,0.00000,0.06686,8.27,0.00,0.170,313,166.1
149,149.0,1,103,0.09098,0.27771,0.00000,0.00000,0.06716,8.27,0.00,0.170,313,166.1
150,150.0,1,103,0.09100,0.27771,0.00000,0.00000,0.06747,8.27,0.00,0.170,313,166.1
151,151.0,1,103,0.09102,0.27771,0.00000,0.00000,0.06777,8.27,0.00,0.170,313,166.1
152,152.0,1,103,0.09103,0.27771,0.00000,0.00000,0.06807,8.27,0.00,0.170,313,166.1
153,153.0,1,103,0.09105,0.27771,0.00000,0.00000,0.06838,8.27,0.00,0.170,313,166.1
154,154.0,1,103,0.09107,0.27771,0.00000,0.00000,0.06868,8.27,0.00,0.170,313,166.1
155,155.0,1,103,0.09109,0.27771,0.00000,0.00000,0.06898,8.27,0.00,0.170,313,166.1
156,156.0,1,103,0.09111,0.27771,0.00000,0.00000,0.06929,8.27,0.00,0.170,313,166.1
157,157.0,1,103,0.09112,0.27771,0.00000,0.00000,0.06959,8.27,0.00,0.170,313,166.1
158,158.0,1,103,0.09114,0.27771,0.00000,0.00000,0.06989,8.27,0.00,0.170,313,166.1
159,159.0,1,103,0.09116,0.27771,0.00000,0.00000,0.07019,8.27,0.00,0.170,313,166.1
160,160.0,1,103,0.09118,0.27771,0.00000,0.00000,0.07050,8.27,0.00,0.170,313,166.1
161,161.0,1,103,0.09119,0.27771,0.00000,0.00000,0.07080,8.27,0.00,0.170,313,166.1
162,162.0,1,103,0.09121,0.27771,0.00000,0.00000,0.07110,8.27,0.00,0.170,313,166.1
163,163.0,1,103,0.09123,0.27771,0.00000,0.00000,0.07141,8.27,0.00,0.170,313,166.1
164,164.0,1,103,0.09125,0.27771,0.00000,0.00000,0.07171,8.27,0.00,0.170,313,166.1
165,165.0,1,103,0.09127,0.27771,0.00000,0.00000,0.07201,8.27,0.00,0.170,313,166.1
166,166.0,1,103,0.09128,0.27771,0.00000,0.00000,0.07232,8.27,0.00,0.170,313,166.1
167,167.0,1,103,0.09130,0.27771,0.00000,0.00000,0.07262,8.27,0.00,0.170,313,166.1
168,168.0,1,103,0.09132,0.27771,0.00000,0.00000,0.07292,8.27,0.00,0.170,313,166.1
